cluster3,cluster4,cluster5,Latitude,Longitude
1,0,1,40.6656299,-73.7392073
1,0,1,40.7195818,-73.7583289
2,2,3,40.5704668,-74.1097619
2,1,2,40.6351864,-73.9286112
0,1,0,40.7529383,-73.9220387
0,1,0,40.7543373,-73.9249535
1,0,1,40.7365373,-73.8560987
1,0,1,40.743785,-73.8659069
0,1,0,40.7497339,-73.9740683
2,1,2,40.6466293,-73.9556509
2,1,0,40.7164532,-74.0130478
2,1,2,40.6054518,-73.8985502
2,1,2,40.6759897,-73.919313
2,2,2,40.6359771,-74.0012394
1,0,1,40.7013909,-73.831521
0,3,4,40.8639625,-73.894591
2,1,0,40.6992956,-73.9542923
2,1,0,40.7064645,-73.9607832
0,3,4,40.8043758,-73.9374202
1,0,1,40.7221574,-73.7303277
1,0,1,40.7386632,-73.8102654
1,0,1,40.738858,-73.8160754
1,0,1,40.755392,-73.8282803
2,1,2,40.6173247,-73.9109553
0,1,0,40.7523789,-73.9703425
0,3,4,40.7640141,-73.8812156
0,1,0,40.7810254,-73.9813103
2,2,2,40.6202979,-73.9614138
1,0,1,40.6747231,-73.8583814
0,1,0,40.7354326,-73.9826943
2,2,3,40.5876354,-74.0911185
0,3,0,40.8101738,-73.9511673
2,1,0,40.7033747,-73.9376305
1,0,1,40.6665459,-73.78807
0,3,4,40.8298241,-73.9077223
0,0,1,40.7412976,-73.8802781
2,1,2,40.7023623,-73.9129047
0,3,4,40.8613373,-73.8667979
1,0,1,40.7268162,-73.8384524
0,0,1,40.7476393,-73.8788917
1,0,1,40.6726912,-73.7354311
0,3,4,40.8410516,-73.944679
0,1,0,40.7510377,-73.897154
0,3,4,40.8392461,-73.8700947
0,1,0,40.7511713,-73.9151941
0,3,0,40.7874418,-73.9447705
1,0,1,40.7634497,-73.8152927
0,1,0,40.7065969,-73.9085782
2,1,0,40.7398611,-73.9950165
0,1,0,40.7692957,-73.9949385
2,2,2,40.5789293,-74.000342
2,2,3,40.645522,-74.07767
2,1,2,40.6988491,-73.9385688
0,3,4,40.8285478,-73.8918901
2,2,2,40.6416753,-74.0031241
2,2,2,40.6362427,-74.0123619
0,3,4,40.8357243,-73.921284
2,1,0,40.7285961,-73.9876715
2,2,2,40.6368021,-73.9606801
0,1,0,40.7686182,-73.9250746
0,3,0,40.7956337,-73.9324083
2,1,2,40.654313,-73.9175769
2,2,3,40.6107448,-74.0958285
1,0,1,40.7493391,-73.8103404
1,3,4,40.8190447,-73.8172339
1,0,1,40.7612459,-73.7629282
1,0,1,40.6687233,-73.8108112
1,0,1,40.6944174,-73.8359814
2,1,0,40.7190477,-73.9964791
0,3,4,40.8166008,-73.9427556
2,2,3,40.5909917,-74.0809119
2,2,2,40.5858829,-73.912699
1,0,1,40.6935583,-73.8230267
2,1,2,40.6637537,-73.9371593
2,1,0,40.7348379,-73.9907554
0,3,0,40.7687423,-73.9088042
1,0,1,40.680015,-73.8774282
2,1,0,40.7164532,-74.0130478
0,3,4,40.8234685,-73.92446
0,3,4,40.8097792,-73.9223984
1,0,1,40.6847352,-73.8511092
0,3,4,40.8245695,-73.8390967
2,1,0,40.7203211,-73.9940403
2,1,2,40.6651,-73.94538
0,3,4,40.820189,-73.8906752
2,2,3,40.5867874,-74.1590198
1,0,1,40.7372994,-73.7395005
0,3,4,40.8153057,-73.9436997
0,1,0,40.7430459,-73.9177522
2,1,0,40.7143839,-74.0101291
2,2,2,40.578334,-73.9763488
0,3,4,40.8789244,-73.9047866
1,0,1,40.6977604,-73.7933174
0,3,4,40.8278679,-73.8235801
1,0,1,40.696629,-73.8122142
0,3,0,40.8005566,-73.940205
2,1,2,40.6810601,-73.996528
2,2,2,40.6402629,-74.019025
2,1,0,40.738505,-73.9917978
2,1,2,40.6881735,-73.9839866
1,0,1,40.7121162,-73.7311691
2,2,2,40.6076704,-74.0335894
0,3,4,40.7985932,-73.9335177
1,0,1,40.7406421,-73.7581875
0,1,0,40.7451792,-73.9827278
2,2,2,40.6231828,-73.9861023
2,2,3,40.638221,-74.143779
2,1,2,40.6821813,-73.9465811
2,1,0,40.7241363,-73.9926041
1,1,2,40.6516894,-73.8887638
0,3,4,40.845163,-73.8906053
1,0,1,40.6091096,-73.7468401
1,0,1,40.6622493,-73.7289587
2,2,2,40.6278324,-74.0292743
2,2,2,40.5965204,-73.9733068
1,0,1,40.712066,-73.7947555
0,3,4,40.8531159,-73.9272386
2,1,2,40.6632317,-73.9316017
2,2,2,40.6176768,-74.0137489
0,1,0,40.7666089,-73.9649896
2,1,2,40.6710339,-73.9392613
2,1,2,40.6286428,-73.9201845
0,3,4,40.8280407,-73.9425037
2,1,2,40.679313,-73.9817534
0,3,4,40.8202554,-73.945614
2,2,3,40.5800234,-74.0953345
1,0,1,40.5905204,-73.8053295
0,3,0,40.803729,-73.9577821
1,0,1,40.6741348,-73.8715988
1,0,1,40.7138481,-73.7788711
0,1,0,40.7713942,-73.9821578
2,1,2,40.6760813,-73.9061253
0,1,0,40.7435691,-73.9923205
2,1,0,40.7280368,-73.9718224
0,3,4,40.8476674,-73.9010217
1,0,1,40.772061,-73.8042789
0,1,0,40.7321931,-73.9215759
0,1,0,40.7661825,-73.9368208
2,1,2,40.6840525,-73.9774579
0,3,4,40.8064149,-73.9422623
2,1,2,40.6763431,-73.910927
0,3,4,40.8659249,-73.8859361
2,2,2,40.6409147,-73.9736422
2,1,0,40.7310643,-74.0014108
0,3,4,40.8645253,-73.9266187
0,3,4,40.8885128,-73.8600815
1,0,1,40.7300177,-73.8234675
2,1,0,40.7397514,-74.0025224
0,3,4,40.8621933,-73.8716885
2,2,2,40.585935,-73.9518893
0,1,0,40.7522807,-73.9896919
0,1,0,40.7686469,-73.9698262
0,3,4,40.8338092,-73.9183917
2,1,0,40.7014547,-73.9896203
2,1,2,40.6141932,-73.8971945
0,1,0,40.7780962,-73.9782926
2,1,2,40.6650926,-73.9830838
1,0,1,40.6065413,-73.7613455
2,1,2,40.6533867,-73.9373564
1,0,1,40.6799371,-73.7763624
2,1,2,40.6432449,-73.9487599
0,1,0,40.7367906,-73.9784973
0,3,4,40.8138051,-73.8911156
0,3,4,40.8353892,-73.8878207
1,0,1,40.7223457,-73.7771606
2,2,3,40.6124385,-74.1323057
2,2,3,40.5958903,-74.0858762
0,1,0,40.7416232,-73.9937353
0,1,0,40.794651,-73.9717827
0,1,0,40.766166,-73.9542464
2,2,2,40.6024219,-73.9945838
1,0,1,40.7021023,-73.7885973
1,0,1,40.7161655,-73.744756
0,3,4,40.8319738,-73.9234891
2,1,0,40.7278775,-74.0054264
1,0,1,40.6666971,-73.7671284
2,2,2,40.60184,-74.0059239
0,1,0,40.7265374,-73.9543927
0,3,0,40.7670524,-73.9080115
2,1,2,40.6447237,-73.9612123
2,2,2,40.6267726,-73.946874
0,3,4,40.8345244,-73.8718241
1,0,1,40.7490628,-73.8703788
2,2,2,40.6241708,-73.9704715
1,0,1,40.7495629,-73.8547936
0,3,4,40.8424655,-73.8651659
2,1,0,40.7037275,-73.9597809
2,2,2,40.5789366,-73.9852115
1,0,1,40.7678648,-73.7381752
0,3,4,40.8172207,-73.9192394
0,3,4,40.8109414,-73.9431723
2,1,2,40.6529729,-73.9440024
0,3,4,40.8486931,-73.9032792
2,1,2,40.6896595,-74.0004688
1,0,1,40.6081071,-73.7541333
2,2,2,40.5802225,-73.9575238
0,1,0,40.753261,-74.0038223
0,3,0,40.7687423,-73.9088042
2,2,2,40.59751,-73.9683299
0,3,4,40.8162619,-73.9141971
1,0,1,40.70026,-73.8086732
1,0,1,40.6975581,-73.8527719
2,2,2,40.6429378,-73.9946418
2,2,3,40.5572801,-74.1763892
0,3,4,40.8389831,-73.9185913
1,0,1,40.6936625,-73.8521639
0,3,4,40.8555459,-73.9091326
2,2,2,40.6377942,-74.0250919
2,2,3,40.6257727,-74.1347314
0,1,0,40.7497883,-73.9877686
1,0,1,40.7022402,-73.8196424
0,3,4,40.8197705,-73.9367193
1,0,1,40.758092,-73.7958049
0,3,4,40.7907004,-73.8498827
2,2,2,40.5952568,-73.9692276
0,3,4,40.7672019,-73.8878164
0,1,0,40.7765625,-73.9527048
0,3,4,40.8770335,-73.8463682
0,3,4,40.8661535,-73.8615422
0,3,4,40.7713071,-73.8766313
0,1,0,40.7414557,-73.938017
0,3,4,40.8582733,-73.9318168
2,2,3,40.6113222,-74.1147031
0,1,0,40.7363917,-73.9097123
0,3,4,40.8525219,-73.9000132
0,3,4,40.8177989,-73.9455979
2,2,3,40.5498362,-74.2179125
0,1,0,40.766868,-73.9597766
2,2,2,40.6420578,-74.02042
1,0,1,40.6803265,-73.8289711
0,3,4,40.8518022,-73.9092172
2,1,0,40.7304302,-74.0001227
2,2,2,40.6056217,-74.0131557
1,0,1,40.6667094,-73.7803791
1,0,1,40.741983,-73.8247448
1,0,1,40.734792,-73.7201515
1,0,1,40.7555451,-73.7388336
0,3,4,40.8627177,-73.9022935
1,0,1,40.7044959,-73.817418
0,1,0,40.7355292,-73.9369725
0,3,4,40.8452955,-73.8174365
1,0,1,40.6902214,-73.8465066
0,1,0,40.7453916,-73.9055801
2,1,2,40.6768941,-73.9000457
0,1,0,40.7416425,-73.9974342
2,1,0,40.7021918,-73.9283374
2,1,2,40.6762456,-73.9090957
2,1,0,40.6985448,-73.9623489
0,3,4,40.815755,-73.8952779
2,1,2,40.6919494,-73.9398228
2,2,2,40.5988172,-73.9367559
2,1,2,40.6881243,-73.9116901
1,0,1,40.731779,-73.7701087
2,1,2,40.6747489,-73.9416949
1,0,1,40.7574764,-73.7141473
0,3,4,40.8541998,-73.8544097
2,1,2,40.694578,-73.9561419
1,0,1,40.7048474,-73.8011112
0,3,4,40.8456362,-73.8302557
0,3,4,40.895718,-73.8495153
2,1,2,40.6635556,-73.9316086
0,1,0,40.7928576,-73.9675292
0,3,4,40.8754834,-73.8575777
2,1,2,40.640239,-73.9194608
2,1,2,40.6679201,-73.9478974
0,3,4,40.8837991,-73.8785713
2,2,2,40.6405554,-74.0042951
0,1,0,40.7802896,-73.9438505
2,1,2,40.6865789,-73.9474574
1,0,1,40.6928313,-73.8546791
0,3,4,40.8366411,-73.8495297
1,0,1,40.7342506,-73.863351
0,1,0,40.7476292,-73.9767362
2,2,3,40.5108201,-74.2311563
1,0,1,40.7440316,-73.8586815
0,3,4,40.8807823,-73.8834624
1,0,1,40.7511711,-73.7270627
2,2,2,40.6182162,-73.958148
1,0,1,40.7545534,-73.7431647
2,2,2,40.6481525,-74.0108218
1,0,1,40.7265417,-73.7158783
2,1,0,40.7043034,-73.9297995
2,2,2,40.6255968,-73.9575958
2,1,0,40.7136898,-73.9945856
0,1,0,40.7460781,-73.9749359
2,1,0,40.734034,-73.9950494
0,1,0,40.749824,-73.9722023
0,3,0,40.8156907,-73.9582947
0,3,0,40.8018159,-73.9392864
2,2,2,40.6005076,-73.9411656
0,3,0,40.7960734,-73.9434848
0,1,0,40.7406236,-73.9547078
2,1,2,40.6698646,-73.9505022
0,1,0,40.7275696,-73.9549801
2,1,2,40.6575333,-73.8979663
0,3,4,40.8101754,-73.9374076
2,2,2,40.6340467,-73.9859631
2,1,2,40.6505297,-73.9558249
2,1,0,40.7214494,-73.9973989
2,0,2,40.6305808,-73.8859004
0,1,0,40.7598833,-73.9367906
0,3,4,40.907506,-73.8965479
1,0,1,40.7497658,-73.8028755
0,3,4,40.8220524,-73.9440517
0,3,0,40.8020738,-73.9391128
1,0,1,40.6528929,-73.8667311
2,1,2,40.6385488,-73.9492319
1,0,1,40.770642,-73.8265658
2,1,2,40.6958412,-73.9295848
1,3,4,40.8186618,-73.8181129
1,0,1,40.7305048,-73.8697871
0,3,0,40.8033301,-73.9487269
2,2,2,40.6063484,-73.9527245
2,1,0,40.7344402,-74.006181
0,1,0,40.7472771,-73.9896169
2,2,2,40.6611221,-74.0006019
0,1,0,40.763645,-73.9776872
1,0,1,40.7044959,-73.817418
0,3,4,40.872316,-73.9127363
2,1,0,40.7140668,-73.9516237
0,3,4,40.8476674,-73.9010217
2,1,0,40.7313511,-73.9825546
2,1,2,40.6913537,-73.9214112
2,1,0,40.7083456,-74.0076394
0,1,0,40.7491572,-73.9726934
2,1,0,40.7267464,-74.0089692
2,1,2,40.6447735,-73.9547296
1,0,1,40.6664316,-73.7298068
0,1,0,40.7219261,-73.936805
0,1,0,40.751081,-73.9868516
0,3,4,40.8504784,-73.9154253
1,0,1,40.7014601,-73.8041291
1,0,1,40.7173589,-73.8217046
2,2,2,40.5928174,-73.908068
2,2,2,40.6099861,-73.9623778
0,1,0,40.7551305,-73.9652411
0,3,4,40.8378751,-73.9196986
0,1,0,40.7585495,-73.8925271
2,2,2,40.636353,-73.994318
2,1,0,40.7052558,-73.9394321
0,1,0,40.7643229,-73.977196
0,1,0,40.7516577,-73.9901323
2,2,2,40.6308307,-74.0250857
1,1,2,40.6773595,-73.8868607
0,3,4,40.814687,-73.8481126
0,3,0,40.8005073,-73.9679733
2,1,0,40.7233076,-74.00298
0,1,0,40.754584,-73.9991446
1,0,1,40.6863921,-73.8708144
0,1,0,40.7472362,-73.9933594
1,0,1,40.6977347,-73.8140794
2,1,0,40.6959519,-73.9823908
1,0,1,40.7073058,-73.7512138
0,1,0,40.7865477,-73.9525532
1,0,1,40.7032933,-73.7960918
2,2,2,40.6393312,-73.9962275
2,2,2,40.6234622,-74.0310592
2,1,2,40.6513697,-73.9559072
2,1,2,40.6731199,-73.9446272
2,1,0,40.7156332,-73.9984921
1,0,1,40.6788687,-73.8708686
2,1,0,40.7237466,-74.0061151
0,3,4,40.8220716,-73.9499229
0,3,4,40.8670152,-73.9231089
2,2,3,40.6381563,-74.079708
1,0,1,40.781692,-73.8396048
0,3,4,40.8593269,-73.9313133
0,3,4,40.771865,-73.8733422
2,2,3,40.6197301,-74.1655256
0,1,0,40.7460781,-73.9749359
1,0,1,40.6746046,-73.8432006
0,3,4,40.8452223,-73.8661181
0,1,0,40.7572323,-73.9897922
2,2,2,40.6301138,-74.0100046
0,3,4,40.7967405,-73.9292434
1,0,1,40.7430112,-73.777566
2,2,3,40.6045297,-74.1207839
0,3,4,40.8675828,-73.9184153
1,0,1,40.6697908,-73.7319885
2,2,3,40.5704668,-74.1097619
2,1,0,40.7397514,-74.0025224
2,2,2,40.6225825,-74.0050576
0,1,0,40.7722405,-73.9899957
2,2,3,40.5564274,-74.1977273
2,1,2,40.688922,-73.9991472
2,1,2,40.6920131,-73.9814867
2,1,2,40.6761899,-73.9080899
0,3,0,40.7979463,-73.9400231
2,1,2,40.6746537,-73.9091555
2,1,2,40.6916827,-73.9993335
0,1,0,40.7539439,-73.9721356
0,3,4,40.820189,-73.8906752
0,3,4,40.8692309,-73.8960361
0,1,0,40.7838899,-73.9502838
1,0,1,40.7638748,-73.7267293
1,1,1,40.7335583,-73.8838101
2,1,2,40.6685698,-73.9182622
0,3,4,40.8371105,-73.9137257
1,0,1,40.7631517,-73.8126006
2,2,2,40.5967449,-73.9852652
2,1,0,40.7155838,-74.0030301
0,1,0,40.7289951,-73.9506603
0,3,4,40.8878665,-73.832354
0,3,4,40.8115127,-73.8905269
0,1,0,40.7453924,-73.9066122
0,1,0,40.7523789,-73.9703425
0,3,4,40.8220605,-73.9204005
0,3,4,40.8622161,-73.9296942
2,2,2,40.5895725,-73.9839022
1,0,1,40.6789429,-73.8344619
2,1,0,40.7353704,-73.9899687
2,2,2,40.5901115,-73.9742167
2,1,0,40.7181445,-73.9938277
1,0,1,40.6555564,-73.8629343
0,1,0,40.7501114,-73.968907
1,0,1,40.6723589,-73.8203108
0,1,0,40.7620732,-73.9186853
1,0,2,40.6484415,-73.8824124
2,1,2,40.6771926,-74.006493
2,2,2,40.5979907,-74.0056668
2,1,2,40.6683763,-73.9201153
0,1,0,40.7520589,-74.0009817
0,1,0,40.7685969,-73.9677576
0,1,0,40.7614858,-73.9605992
1,0,1,40.7525634,-73.7432726
0,3,4,40.8868832,-73.8653796
1,0,1,40.7243404,-73.7618509
0,1,0,40.7446585,-73.9485231
2,2,2,40.6523781,-73.9791155
1,0,1,40.6998558,-73.8406239
2,2,2,40.6231561,-73.9937104
1,0,1,40.7040041,-73.8559207
0,1,0,40.7432113,-73.8960717
2,1,2,40.6691002,-73.9366568
2,1,2,40.6694768,-73.9199662
0,3,4,40.8143851,-73.8962223
0,1,0,40.7552424,-73.9732757
2,1,2,40.6793338,-73.9753215
2,1,2,40.6931332,-73.9698315
0,1,0,40.7552915,-73.9084644
0,3,4,40.8247084,-73.9155159
2,2,2,40.596021,-73.9286674
0,3,0,40.8029708,-73.9638616
2,1,0,40.7225499,-74.006299
2,1,2,40.6780423,-73.982619
2,1,0,40.7207095,-73.9813092
2,2,2,40.6437465,-73.9700881
2,1,0,40.7053098,-74.0090277
2,1,2,40.6707344,-73.9337245
0,1,0,40.7497247,-73.9836217
0,1,0,40.7823164,-73.9485012
1,0,1,40.7308857,-73.871641
2,1,2,40.6703473,-73.9974153
2,2,2,40.619132,-73.9901807
2,1,2,40.6801214,-74.0013412
2,1,0,40.7048762,-73.9557023
2,1,2,40.6802409,-73.9467485
1,0,1,40.6671159,-73.8346499
1,0,1,40.6843828,-73.8232602
0,1,0,40.759308,-73.9652931
1,0,1,40.6749541,-73.8020355
2,2,2,40.6746802,-74.0160354
0,3,4,40.8346225,-73.9018578
0,1,0,40.7428752,-73.9339378
2,1,0,40.7216195,-73.9954652
0,1,0,40.7416232,-73.9937353
0,1,0,40.7540925,-73.9920774
0,1,0,40.7717128,-73.9471194
0,3,4,40.8599902,-73.8968495
1,0,1,40.6642246,-73.8458073
2,2,2,40.5988893,-73.9933634
2,2,2,40.6490932,-74.0169266
2,1,2,40.6896207,-73.9731253
0,3,4,40.8542925,-73.9002599
2,1,2,40.7016839,-73.9088446
0,1,0,40.7746797,-73.9822003
0,1,0,40.7388307,-73.9831481
2,1,2,40.6922334,-73.9872996
1,0,1,40.7352309,-73.73874
0,1,0,40.7819374,-73.9442713
0,1,0,40.7448014,-73.9914181
2,2,3,40.5326489,-74.1609164
0,1,0,40.7572565,-73.9858217
2,1,0,40.7265271,-73.9958437
2,1,0,40.7149466,-74.0096819
1,0,1,40.7356334,-73.876016
0,3,4,40.8036997,-73.9358171
0,3,4,40.820822,-73.9156111
0,3,4,40.8609571,-73.9265034
0,3,0,40.7925479,-73.9410356
0,3,4,40.8122827,-73.9044665
0,1,0,40.7412749,-73.9753418
1,0,1,40.7521557,-73.7081173
1,1,2,40.672315,-73.8930265
0,1,0,40.7501786,-74.0060706
2,2,2,40.6166923,-73.9498104
0,1,0,40.7290174,-73.9002418
1,0,1,40.7109458,-73.828099
2,1,2,40.637108,-73.8933748
0,3,4,40.8307978,-73.8539297
0,1,0,40.7532715,-73.9280262
2,2,2,40.5992541,-73.989395
2,1,0,40.7111671,-73.9488916
0,3,4,40.850612,-73.8630385
2,2,3,40.5348002,-74.2359016
1,0,1,40.7553365,-73.8432452
1,0,1,40.7649898,-73.8206673
2,2,2,40.6311351,-74.0069208
0,1,0,40.7472362,-73.9933594
1,0,1,40.6685577,-73.8471332
1,0,1,40.7085073,-73.8195304
2,1,2,40.6796802,-73.9782489
0,3,4,40.8350122,-73.9120589
0,3,0,40.7914921,-73.935763
1,0,1,40.5899866,-73.8029475
2,1,2,40.6598564,-73.9200823
1,0,1,40.7184947,-73.7608436
0,1,0,40.7597301,-73.9916833
0,1,0,40.7439184,-73.9251853
1,0,1,40.6783648,-73.7794791
0,1,0,40.7503184,-73.9911106
0,3,0,40.79037,-73.9497662
2,2,2,40.5948715,-73.9505542
0,1,0,40.7857344,-73.9764412
0,3,4,40.8677634,-73.8604795
2,1,0,40.7138459,-74.0105619
0,1,0,40.7788619,-73.9581662
1,0,1,40.7269695,-73.853746
0,1,0,40.7563515,-74.0054034
0,3,4,40.8315678,-73.9429813
0,3,4,40.8361093,-73.9223713
0,1,0,40.74445,-73.9730274
0,1,0,40.7254356,-73.9517381
2,1,2,40.6453105,-73.9460737
1,0,1,40.7689749,-73.7737601
0,3,4,40.8950955,-73.9007919
1,0,1,40.7399079,-73.7389645
1,0,2,40.6810756,-73.8811001
0,3,4,40.8627551,-73.9010787
1,0,1,40.7560994,-73.7465393
2,2,2,40.6611221,-74.0006019
2,2,3,40.5117356,-74.2104339
1,0,1,40.7002393,-73.7480412
1,0,1,40.6623663,-73.8377182
0,3,4,40.8177905,-73.9397307
1,0,1,40.6669624,-73.7707754
2,2,2,40.6094167,-73.9676868
2,1,0,40.7007513,-73.985984
2,2,2,40.5972673,-73.9986569
0,3,4,40.8284182,-73.860674
2,1,0,40.7278664,-73.9931449
0,3,4,40.8378034,-73.9421411
2,2,2,40.6150947,-73.9643595
1,1,2,40.6778644,-73.8954007
2,2,3,40.6024242,-74.091344
0,1,0,40.759308,-73.9652931
0,3,4,40.8495249,-73.9399152
0,3,4,40.8564329,-73.8579366
2,2,2,40.645173,-74.0210011
1,0,1,40.7025309,-73.814293
0,1,0,40.7384884,-73.9899502
0,1,0,40.750218,-73.979056
0,3,0,40.8108433,-73.9506791
2,1,0,40.7394192,-74.0038648
0,1,0,40.7343395,-73.9102396
1,0,1,40.6563027,-73.765824
0,3,4,40.8301369,-73.8918767
2,1,2,40.6517331,-73.930381
0,3,4,40.8269163,-73.8720302
0,1,0,40.7114037,-73.9167488
2,1,0,40.7125314,-74.0076652
0,1,0,40.7788145,-73.9560828
2,2,2,40.6530051,-74.0128479
1,0,1,40.7283926,-73.8330138
2,1,0,40.7213093,-73.994704
2,2,3,40.5759853,-74.1022475
0,3,4,40.8192235,-73.9106129
1,0,1,40.5973175,-73.7542631
2,2,2,40.6224004,-73.9366363
0,0,1,40.7572274,-73.8695039
0,3,4,40.8952213,-73.8800407
0,1,0,40.7579074,-73.9892976
2,1,2,40.6582338,-73.9320898
2,1,0,40.7404705,-73.9982859
0,3,4,40.8493212,-73.9337309
1,0,1,40.7024202,-73.8070801
0,3,4,40.7670545,-73.8871762
2,1,2,40.6432449,-73.9487599
2,1,2,40.6493874,-73.9084007
1,0,1,40.66454,-73.8227505
2,1,0,40.7068521,-73.9481952
2,2,2,40.5987611,-73.9779332
2,1,2,40.6571056,-73.9016864
2,1,0,40.6981895,-73.9618989
2,1,0,40.6965588,-73.9809032
2,1,0,40.7127699,-73.9884824
0,1,0,40.7567703,-73.9827104
2,1,2,40.6922854,-73.9369052
0,1,0,40.7591997,-73.9846193
0,1,0,40.7940523,-73.9703673
2,1,0,40.7207459,-73.9861577
0,1,0,40.7677437,-73.9821119
1,0,1,40.7378996,-73.714769
1,0,1,40.6741384,-73.7295448
1,0,1,40.7821423,-73.8248379
2,2,2,40.5848102,-73.9830033
2,1,0,40.7284238,-73.9996789
1,0,1,40.7404542,-73.8443632
2,1,0,40.7234503,-74.0038278
1,0,1,40.6805257,-73.7632909
2,1,2,40.6889009,-73.9272555
0,3,4,40.8373174,-73.9340367
2,1,0,40.7160645,-73.9390182
2,2,2,40.6005106,-73.9017321
1,0,1,40.7282837,-73.8294
0,1,0,40.7593763,-73.9969426
0,3,4,40.8358938,-73.9286849
1,0,1,40.6658519,-73.7518557
0,1,0,40.7895823,-73.9754756
2,1,2,40.6988063,-73.9183658
2,1,2,40.6466787,-73.9240187
1,0,1,40.7464114,-73.7652527
1,1,0,40.7057339,-73.8944878
1,0,1,40.7014575,-73.8125071
0,3,0,40.8070974,-73.9459787
0,1,0,40.7583771,-73.9943762
1,0,1,40.7653588,-73.7442823
2,2,2,40.6210811,-74.0219825
0,1,0,40.7533873,-73.996304
0,3,4,40.8691937,-73.8803769
2,1,2,40.6848799,-73.9231026
2,2,2,40.6044119,-73.974204
1,0,1,40.6656299,-73.7392073
1,0,1,40.6747116,-73.805401
2,1,2,40.6378712,-73.9096236
0,3,4,40.8141742,-73.9342975
1,0,1,40.6694586,-73.8628301
0,1,0,40.7509033,-73.9981196
2,1,2,40.6896311,-73.9274026
0,3,4,40.8264231,-73.8586728
2,2,2,40.6307566,-74.0001441
0,3,4,40.8191626,-73.8798129
2,2,2,40.5880683,-73.9534179
2,1,0,40.7380441,-73.9963374
2,2,3,40.5610915,-74.1698275
2,2,2,40.600897,-73.980302
0,3,4,40.8924774,-73.8544923
1,0,1,40.7695699,-73.7470568
2,2,2,40.6219978,-73.9742872
2,2,2,40.6234844,-74.0199288
0,1,0,40.742731,-73.9149847
2,2,3,40.5967352,-74.0704403
2,2,3,40.6382538,-74.092492
2,1,2,40.6744673,-73.9754675
1,0,1,40.7361095,-73.745008
0,1,0,40.7519729,-73.9319581
0,1,0,40.779493,-73.9577
1,0,1,40.7216199,-73.7767096
0,1,0,40.7548762,-73.9685222
2,2,2,40.634353,-73.978905
2,1,2,40.6714058,-73.9613194
0,3,4,40.8424851,-73.8478576
2,1,2,40.6918722,-73.9655986
1,0,1,40.7498634,-73.8223971
2,1,2,40.6720929,-73.9641524
2,2,2,40.631392,-74.0307638
0,1,0,40.7545048,-73.9656962
2,1,0,40.7068404,-74.017576
2,2,3,40.5143875,-74.235639
1,0,1,40.7104699,-73.8509146
1,0,1,40.6801176,-73.7532369
1,0,1,40.7429239,-73.83291
0,3,0,40.768152,-73.8971326
0,1,0,40.7682283,-73.9291364
2,1,2,40.6714058,-73.9613194
0,3,4,40.8687708,-73.8317333
2,2,2,40.6350244,-73.9921204
1,0,1,40.6840487,-73.777744
0,3,4,40.8378635,-73.9113938
2,1,2,40.6925318,-73.959843
1,0,1,40.6570061,-73.8680492
2,1,0,40.7047676,-73.9588835
2,2,2,40.6469261,-74.0012504
0,3,4,40.839178,-73.9411352
0,1,0,40.732009,-73.957943
2,2,3,40.6001833,-74.064639
2,1,0,40.7183032,-73.9873956
0,3,0,40.8013526,-73.9678754
2,1,2,40.6237169,-73.9177084
2,1,0,40.7397514,-74.0025224
1,0,1,40.7324263,-73.8539
2,1,0,40.723977,-74.0083014
2,1,2,40.6854052,-73.9752435
2,1,0,40.6982463,-73.9805437
1,0,2,40.6425396,-73.8765111
1,0,1,40.7656551,-73.8060955
1,0,1,40.7744934,-73.7382105
0,1,0,40.747925,-73.973607
1,0,1,40.7786169,-73.8388611
0,3,4,40.8685644,-73.8965615
2,1,2,40.6685062,-73.9256052
1,0,1,40.7361595,-73.7137011
0,3,4,40.8314213,-73.9183079
2,2,2,40.5950597,-73.927599
0,3,4,40.8401945,-73.9430642
2,1,0,40.7005922,-73.9502882
2,1,2,40.6727536,-73.9543177
2,0,2,40.6305808,-73.8859004
0,3,4,40.8474611,-73.944234
2,2,2,40.6107397,-73.9791826
0,1,0,40.7723306,-73.9453041
0,3,4,40.8491541,-73.9173319
0,1,0,40.7401151,-73.9822131
2,1,0,40.7242734,-73.9908182
1,0,1,40.7386989,-73.8589743
0,1,0,40.7722611,-73.9259009
2,2,2,40.6394811,-74.0161675
0,3,4,40.8555952,-73.8960069
2,1,2,40.696785,-73.9565804
2,1,0,40.7149976,-73.9594724
1,0,1,40.746107,-73.7667908
2,2,3,40.625908,-74.1557627
0,3,4,40.8213594,-73.8891053
0,3,4,40.8880319,-73.8446538
2,1,2,40.6328477,-73.9283651
2,1,0,40.6972314,-73.9850952
0,1,0,40.7831836,-73.9436089
0,3,0,40.7963012,-73.9382838
1,0,1,40.7051273,-73.7465908
2,1,0,40.7024083,-74.012825
2,1,2,40.6492783,-73.9436055
2,1,0,40.6990904,-73.956074
1,0,1,40.7159904,-73.8720845
0,1,0,40.7430998,-73.9740095
0,1,0,40.7400796,-73.8996833
0,1,0,40.7235796,-73.9389103
2,2,2,40.633111,-73.9721609
1,0,1,40.7121636,-73.8349458
1,0,1,40.6544297,-73.8367176
2,1,0,40.7008398,-73.9949394
2,1,2,40.6390546,-73.9212962
2,1,2,40.6808806,-73.9837107
2,2,2,40.5961601,-73.9610281
